9060	1	5908
9061	0	0
9062	0	0
9063	0	0
9064	1	5787
9065	0	0
9066	0	0
9067	1	5883
9068	0	0
9069	0	0
9070	1	5788
9071	0	0
9072	0	0
7803	0	0
9073	1	5710
9074	0	0
9075	1	5619
9076	0	0
9077	0	0
9078	0	0
9079	0	0
9080	1	5304
9081	0	0
9082	0	0
9083	1	5211
9084	0	0
9085	0	0
9086	0	0
9087	1	5212
9088	0	0
9089	0	0
9090	0	0
9091	1	5149
9092	0	0
9093	1	5207
9094	0	0
9095	0	0
9096	0	0
9097	0	0
9098	0	0
9099	0	0
9100	1	5447
9101	0	0
9102	1	5571
9103	0	0
9104	0	0
9105	0	0
9106	1	5566
9107	0	0
9108	0	0
9109	1	5334
9110	0	0
9111	0	0
9112	0	0
9113	0	0
9114	1	5173
9115	0	0
9116	0	0
9117	1	5083
9118	0	0
9119	0	0
9120	0	0
9121	1	4912
6542	0	0
9122	0	0
9123	1	4889
9124	0	0
9125	0	0
9126	1	4696
9127	0	0
9128	1	4593
9129	0	0
9130	0	0
9131	0	0
9132	1	4693
6185	1	4409
9133	0	0
9134	0	0
9135	0	0
9136	1	4558
6173	0	0
9137	1	4428
6286	0	0
9138	0	0
9139	1	4544
9140	0	0
9141	1	4640
9142	0	0
6503	1	4679
6600	0	0
9143	1	4841
9144	1	4951
9145	0	0
9146	1	5059
9147	0	0
9148	0	0
9149	0	0
9150	1	5308
9151	0	0
9152	0	0
9153	1	5176
9154	0	0
9155	0	0
9156	0	0
9157	0	0
9158	1	5558
9159	0	0
9160	1	5556
9161	0	0
9162	0	0
9163	1	5890
9164	0	0
7723	0	0
9165	1	5794
9166	0	0
9167	0	0
9168	1	5800
9169	0	0
7821	1	5654
9170	1	5751
7646	1	5791
9171	1	5714
9172	0	0
9173	0	0
9174	0	0
9175	1	5731
9176	0	0
9177	0	0
9178	0	0
9179	0	0
9180	1	5812
9181	0	0
9182	0	0
9183	1	5893
9184	0	0
9185	0	0
9186	1	5748
9187	0	0
9188	0	0
9189	1	6005
7839	0	0
